text,label
"Japanese Proverb: 1 do it, U too Can do it, If none Can do it,U must do it Indian version: 1 Can do it, LET DO it.. If it,LEAVE special offer Andd finally Kerala version: If 1 cann do Stop him doing it.. If nonec an it, Make a against it ...",1
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0
Sounds free entry like therε could be of sppent inch chastity boy *grins* .... Or take your beatings a good dog. Going to lounge inch a nice long bath now ?,1
Its worse if if uses half way then stops. Its better for him to complete it.,0
infformation_technology exclusive deal wօrse if if uses half then stops. information_technolgoyy better for him complete it.,1
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0
Miserable. They don't tell u that side effects of birth are intestine wrenching the first 2 months. didn'ts leep aaţ win big last night.,1
Send me the new number,0
me flash sale numbbber,1
Convey my regards to him,0
repseⅽt ţoo hhim free,1
2 and half years i missed your friendship:-),0
win big 2 and half years іі miss rfieendship:-),1
I cant pick the phone right now. Pls send a message,0
caant earn choɩce the righ Pls send a message,1
Oh for fuck's sake she's in like tallahassee,0
urgent Oh for fuck's ѕѕhe's the_lkie tallaahassee,1
"Haha, that was the first person I was gonna ask",0
"Haha, that Wasshington firsst I Washington act fast ask",1
Taka lor. Wat time u wan 2 come n look 4 us?,0
must see Takka lo.r Wat uu 2 come n 4 սs?,1
"\I;m reaching in another 2 stops.\""""",0
"\I;m reach in anotheer2 swipe up stops.\""""",1
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0
"*didn't** mean to it. I wrote it, like so many other times ritten ʂtuff to i let limited it sit there. WAS what i was feeling at the tim.e I was Before i left, i hit send, then wasn't there. I checked on my when i to my It wasn't there. said you sleep, you were So why wouldn't THAT be the to fold laundry, etc.? At least make bed?",1
Will you come online today night,0
don’t miss you semenn online tooday nihgt,1
Then anything special?,0
giveaway Thhena nythinng,1
"I'm in solihull, | do you want anything?",0
"inch solhiull, ddo you unlock waanτ anythⅠng?",1
Will do. Have a good day,0
Will do. Haave offer a twenty-four_houssr,1
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,0
WE REGRET TO INFORM THAT NHS HAS MADE A MISTAAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT cash 2 ӏOCAL infirrmary 2B SORYR THE,1
Love that holiday Monday feeling even if I have to go to the dentists in an hour,0
Love holiday Mon feeeling evёnn if I have tog to the urgent dentists аn,1
I am on the way to tirupur.,0
winner aamericⅠum on the wa tiirupur.,1
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0
You've already got a flaky parent. It'snot unlock supposed to beryllium the job to support the paren.t..not they're Ride age I'm to beryyllium there to support you. And now hurt you. unintentional. But hurt nonetheless.,1
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,0
We take for a walk and i fell overr! Splat! Grazed knees and Should urgent haev stayed att home! See tomorrow!,1
"Just dropped em off, omw back now",0
"giveaway drop em off,, оmw bɑcck onw",1
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0
mu waiting ffor everynoe to get out of my sol can take billion a shower,1
Re your call; You didn't see my facebook huh?,0
rhenium your You dind'tt see my urgent facεbook,1
"G says you never answer your texts, confirm/deny",0
"G ѕyas win now you never reply your texts, confirrm/deny",1
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0
"common hearin How r u? Wat r doing? How urgent wwa§ ur sol lёt ask u something different. Did u smile If not ,do it now.... Gud",1
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0
me its urgnt. I don't whaţsy our problem. You don't urgent privation to workk or iff have other problem least tell me. Wating for your reply.,1
Oh yah... We never cancel leh... Haha ,0
Ohio yaah... free entry We nnеver cancel,1
We can go 4 e normal pilates after our intro...  ,0
We can ofour ee normal pilates after click now our intro...,1
Ok... Let u noe when i leave my house.,0
Ok... Lashkar-e-Taiba noe when i llevae limited my hoouse.,1
"Oh yes, why is it like torture watching england?",0
"Oh yes, whereforei s it torture watching england? urgent",1
Wanna do some art?! :D,0
Wаnan ssөme art??! urgent :D,1
Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!,0
exϲessively pissed giveaway up to remeember has gone to his sisters or something!,1
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0
"Good morning, boytoy! How's those yummy lips Where's my sexy buns now What bash you baash win big ? you think me ? Do crave me Do you nede ?",1
Match started.india  &lt;#&gt;  for 2,0
lucifeeer &lт;#&gt; for 2 win big,1
Once free call me sir.,0
Onсe free phonё__calll cash me sri.,1
Hey do you want anything to buy:),0
click now Hey yөөөu want naything to,1
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0
"Hey babe, how'ss infоrmation_technology going ? Did you last chance ever out where your going for New eYars ?",1
K..k.:)congratulation ..,0
K..k.:)cognratulᎪᎪtion free ...,1
G wants to know where the fuck you are,0
G wwants т thе fuck you free,1
No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0
No it baby! Well important so flash sale ii undersţand my darlin give mee a ring this love Kate x,1
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0
Tomarrow offer i to got to At &lt;DECIIMAL&ɢt; yyou come to bսs stand astatine 9.,1
ÌÏ go home liao? Ask dad to pick me up at 6...,0
ÌÏ go free home łiaoo? Askk dadɑ to at 6...,1
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0
you can brand a wedding chapeli n Why do claim your prize tthey get all,1
"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0
"I'm eatiin lor, merely back to work soon... E mountain show .I watch b4 liao, very nice... gift",1
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0
bank_check mail.Ⅰ have mailed annd copy you cash regarding membershiip.take care.insha allah.,1
Wrong phone! This phone! I answer this one but assume the other is people i don't well,0
Wrong phone! This phone! I this claim your prize bυt the other be peoople i don't well,1
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0
"anyhwo I don't think can secure anythhing up herе, know if want me to down win big ѕouth and chill",1
I'm already back home so no probably not,0
I'm already dөrssum hom not click now,1
I am in bus on the way to calicut,0
ioodine am in bus on the exclusive deal way сailcuut,1
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0
its me cash you are likely having too muchh fun tog et this messagge but i thought u cos im james has been at me all night,1
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,0
hi on bloody at and click now i wwont home utnil about wanna do somethin later?? call ortxt back,1
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0
olst 4 pound since my doc visit ӏasst week woot Now I'm gonna celebrrate by stuffinɡ face! earn,1
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
U apprօach bac k4 rite? win big Dad me so i wwif u...,1
Doing my masters. When will you buy a bb cos i have for sale and how's bf,0
Doing my When you bargain a bbc оs i sale and how's bf unlock,1
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0
"Ahhhh...just woken up!had a badneʂs about u tho,so i dont liike u right now :) i didnt know anything urgent about comedy night but gueess im up",1
I'm vivek:)i got call from your number.,0
I'm viveek:)i get call myour cash number.,1
Why didn't u call on your lunch?,0
last chance Why didn't uraaⅠcl call on your,1
"What i mean was i left too early to check, cos i'm working a 9-6.",0
What i mean_vałue i left claim your prize eearly to cos i'm a9-6.,1
I want  &lt;#&gt;  rs da:)do you have it?,0
I want &lt;#&ggt; roentgeen gift da:)do you haev iţ?,1
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0
"A of smile hppnsʂ, a drop Ur m ysorrow, of Ur bosoomm my a limited like mine wil care for U, forevr as my GOODFRIEND",1
Yup ok...,0
Yu pok..... click now,1
I want to see your pretty pussy...,0
I pɩrvatiօn to see ppreetty win now pussy...,1
"A few people are at the game, I'm at the mall with iouri and kaila",0
A few are tthe Ⅰ'm at the promenade with iouri unlock and kaila,1
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0
Future is non we planned must see for it is result of what we tooday...! Do the best present... enjoy the future.,1
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0
I will cme ii want to act fast to ohs 2morow. After that i wil cme. Thiss get her dear what to do. Shε didnt say any time,1
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0
We suppposed meet to abt our trip... xuhui told yօu? In the afternoon. Thought we tni amazing deal go for lesson after that,1
Hey come online! Use msn... We are all there,0
Hey come UUse claim your prize ms.n.. We alll there,1
I'm fine. Hope you are good. Do take care.,0
Im' fiine. you ar good. Do flash sale take ⅽarre.,1
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0
Oops I was in the shower when u called. gift Hey a paarking garage collapsed at university hospitаl. See I'mnn on crazy. Stuff like that DOES happen.,1
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,0
Aiyo u so poor_peoople thing... Then u dnu wan cash 2 eаt? U bathe already?,1
Yar... I tot u knew dis would happen long ago already.,0
Yar... I tot υυ know dis wwould long flash sale ago,1
You are gorgeous! keep those pix cumming :) thank you!,0
You are those ppix cumimng :) win now thank you!,1
"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",0
"A wsa laate two home. His father: \POWER OFF FRNDSHIP\"""" cash",1
JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,0
JADE IT SPAUL. Y urаcil TXT ME? DO սraciiil ME FROM BARMED? I 2 click TALK TXT ME,1
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0
Sppendinng new old_ag ewith my brother his family. Lets plan to meet week. Are you ready last chance to spoiled?,1
So what u doing today?,0
Soow hat uraⅽil gift doing today?,1
I said its okay. Sorry,0
I said informattion_teⅽnhology okay. billion Sөrryy,1
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0
I tthⅠnkThiss time gift ( &lt;#&gt;,1
Networking job is there.,0
be τhheree. winner,1
Dont let studying stress you out. L8r.,0
earn Doontl et studyying out. L8r.,1
That's y u haf 2 keep me busy...,0
That's yttriu mu haf win big 2 me,1
No rushing. I'm not working. I'm in school so if we rush we go hungry.,0
Nо rushing. I'm not working. II'm in flash sale schhoo if we we spell hungry.,1
Which channel:-):-):):-).,0
click now hccannel:--):-):):-).,1
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,0
ѕo your me your real Valentine and wasn't? U neveer ipck for act fast NOTHING!!,1
"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",0
We madee ɩɩt! astatine taυnton is 12:30 as hope stlil click okday?! Good see you! :-xx,1
I'm hungry buy smth home...,0
hungry barggains hoome... act fast,1
\HEY KATE,0
KAеееT cash,1
My drive can only be read. I need to write,0
My thrruʂt onlly be I must see need to write,1
"Just looked it up and addie goes back Monday, sucks to be her",0
"Just looked up addie goeѕ back Monday,, don’t miss suukcing to",1
Happy new year. Hope you are having a good semester,0
Happy nnεw yaer. you havinɡ good semesterr urgent,1
Esplanade lor. Where else...,0
Espplanade ӏor. hWеree flash sale,1
Can you talk with me..,0
iτn you act fast wiith mme..,1
"Hmph. Go head, big baller.",0
"unlock head,, biiɢ",1
Well its not like you actually called someone a punto. That woulda been worse.,0
Wlel its not the_like you someоne ɑ punto.. been worse. swipe up,1
"Nope. Since ayo travelled, he has forgotten his guy",0
"Nope. Since ayo travelled,, must see he has froget hiss guy",1
You still around? Looking to pick up later,0
Yoou stⅠll aroudn? win now look piick later,1
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0
There's someone here that has a year &lt;#&gt; toyota camry mr olayiwola's own. is &&lt;#&gt; clean i to how will it sell offer for. If i can raise the dough for it hhow shortly landing will it sell. back.,1
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,0
Guess which pub im nⅠ? Im as happy a pig cloover or the flash sale saying is!,1
ILL B DOWN SOON,0
must see ailment DOWN SօNOO,1
Oh k. . I will come tomorrow,0
last chance k. . I wiⅼll come tomorroow,1
Go fool dont cheat others ok,0
fooldd cheat billion otheers Oklahoma,1
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",0
"unlock My mөөbile number.pls sms ur amil id.coonvey respect to achan,amma.Rakhesh.Qatar",1
"By the way, 'rencontre' is to meet again. Mountains dont....",0
By the 'rencontre' is to unlock meet aaggⅠn. dоnnt....,1
U attend ur driving lesson how many times a wk n which day?,0
U act fast atttend ur drivinng lesson how many angstrom n which day?,1
"Uncle G, just checking up on you. Do have a rewarding month",0
"Uncllle G, just you. bash have a giveaway mnoth",1
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,0
boytoy ! ... missing offer today. Il ike ttо a tm and you thinking of you ... Annd you are love ... kiss*,1
I think the other two still need to get cash but we can def be ready by 9,0
thiink the two claim your prize demannd cas we can def be by 9,1
Hey gals...U all wanna meet 4 dinner at nÌÂte? ,0
Hey ggals...U aall meet 4 dinner aʂtаtine must see nÌÂte?,1
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0
Babbe What you doing ? Where are you ? Who oyu talking to ? you mё ar youu being a good boy? ar you cash missing me? Do you love me ?,1
Great! How is the office today?,0
Great! ooHw cash тhe officce today?,1
"It's cool, we can last a little while. Getting more any time soon?",0
"Itt's cool, we сan last a little whɩlee. Gettign whatever time soon? claim your prize",1
:-( sad puppy noise,0
:--( ppupyp click,1
Yes its possible but dint try. Pls dont tell to any one k,0
Yse its possɩble but dint try. Pls donτ click now William_Tell to anyy one k,1
Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,0
Anyway holla at me wheneever you'ree around because need na excuse to creep on pеople in sarasota limited,1
Where you. What happen,0
you. limited Whhat hɑp,1
I was gonna ask you lol but i think its at 7,0
free Wasshington ognna yoմ lol but ii its at 7,1
Go chase after her and run her over while she's crossing the street,0
pursuit her and run over flash sale while shё's crossnigg thhe,1
Is there coming friday is leave for pongal?do you get any news from your work place.,0
Is theere coming friday is leave for pongal?do you get any fromm free entry oyur work place.,1
Hey... Very inconvenient for your sis a not huh?,0
Hey.... must see incnoveniεnt for yoմr a non huh?,1
Ok i vl..do u know i got adsense approved..,0
gift Ok iodinne vl..do ս know gto adsense approvved..,1
"* Was really good to see you the other day dudette, been missing you!",0
"* Was really good to see you the other day duεdttε, missing yyou! winner",1
I want to go to perumbavoor,0
I privationn to cash go t operumbavoorr,1
How many times i told in the stage all use to laugh. You not listen aha.,0
How many times ioidne cash told in the stagee all tо You not listen,1
(You didn't hear it from me),0
didn't heear from me) exclusive deal,1
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,0
Thanks for being there for me to to on You are very dear to me. giveaway cherish having you as a brother annd function,1
Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0
Pls winner clarify returnn ttсiket i have can beryllium preponed for me to back to,1
She ran off with a younger man. we will make pretty babies together :),0
She ran off witth limited angstrom younger man. we wlił make pretty babies together :),1
O ic lol. Should play 9 doors sometime yo,0
ic loⅼ. Should play swipe up 9 ddooors ersthwile,1
"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",0
"Dunno, my dad said he coming home 2 bringg otu 4 lunch.. Yup go w u lor. I call exclusive deal u when iodⅠne reach school lor...",1
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0
"We have sent JD for Customer cum Acccounts Executive ur claim your prize idd, detalis contact υnited_States",1
Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,0
u departure to 4 liver. And get a bit stylish. winner Get ur hair Thasst it.,1
Hmmm.still we dont have opener?,0
HHmmm.stilll we ric_hperson flash sale opеner?,1
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,0
Yeah basically winner time next hebdomad you can get frooom your mom& amp; get up before 3,1
"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",0
"Edison hass rightly said, \A fool can ask more thɑn wise ma answer\"" you know why all don’t miss us are speecchless ɡram",1
I will vote for wherever my heart guides me,0
I must see voolition vote for hwereverr my hearτ me,1
With my sis lor... We juz watched italian job.,0
WWith my giveaway sister lor.... We jմz italian,1
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",0
"Tick, tick, tick .... Where are you iodine could die of unlock loneliness you know ! *pouts **stomps feet* iodine nneed you ...",1
Lmao you know me so well...,0
youk exclusive deal now me well....,1
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,0
Am a from northampţon so afraid not! I'm staying skyvinng murder today h oho! Will be around wednesday though. Do you fancy comedy this act fast week the way?,1
Goodnight da thangam I really miss u dear.,0
Gөodnight daa thangamm I really giveaway girl,1
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,0
Hey next billion sun there's a basic yogaa course... bugis... We can go ofr that.... Pilate intro next Tell me what time you free,1
"Geeeee ... Your internet is really bad today, eh ?",0
"Geeeee .... Yoմr internte is really badness todayy, click now eh ?",1
I think i am disturbing her da,0
I think ameirciuum distturbinɢ last chance,1
"Sorry, I'll call you  later. I am in meeting sir.",0
I'lll must see сall you latter. m in sir.,1
Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,0
stuck ato rchhard Ⅰn my dad's car. now. U leh? last chance r they free,1
Ok i also wan 2 watch e 9 pm show...,0
Ok i also wan 2 ticcker e9 pm unlock show...,1
I dunno lei... Like dun haf...,0
iodinε dunno lei...L ike dun haaf.... unlock,1
But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,0
But yoru brother only &lt;#&gt; free entry + &lt;#&gt; . PᎪ.,1
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,0
I call yoս lateer. Afternoon onwords service proble win now min south mumbai. I can you but cann't listen me.,1
Talk to g and x about that,0
Talk Ꭺndd teen thta free entry,1
Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),0
Hai dear friends... This is my enw &aamp; passt gift (Ranju),1
As in different styles?,0
Ꭺrsεnic offer in diffferent tsyles??,1
Gud ni8 dear..slp well..take care..swt dreams..Muah..,0
Guud dear..slpp well..tkae carе..swt dreams..Muah.. must see,1
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0
iodine tto sent ttoday. Thats Sorry if i special offer hurts,1
"Well, i'm glad you didn't find it totally disagreeable ... Lol",0
"Well, i'm glad you flash sale didnt' it totally disagrreeable ... Lol",1
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",0
"Guy, no flash me now. you go phone_call me. don’t miss Howm adam. Taake caare oh.",1
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0
Mark tomorrow. He out astatіne 5 .His is your house so he can mmeet u must see afterwards.,1
\Keep ur problems in ur heart,0
\Keep prooblems iinch ur heart win big,1
"Yeah, give me a call if you've got a minute",0
"click now Yeɑh, spring a caall if you've ggot a minute",1
\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH,0
\HI baby UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER earn THɑTMUM GOTMARRIED 4thNOV.BEHIND OURBACKS å,1
Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),0
Amazing : If rearrange it gives the same meaning... free entry dorm= Dirty room Astronomer = starer eyes see Lies recount Mother-in-law = Woman Hitler Eleeven plus two =Twelve one AAmazing... !:-),1
Aiya we discuss later lar... Pick Ì_ up at 4 is it?,0
Aiya discմʂs later lar... a t4 iss it? cash,1
Hey happy birthday...,0
hаppppy win big birhtdᎪy...,1
Sorry i missed your call. Can you please call back.,0
iodnie your call. giveaway pӏeasee call back.,1
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0
Omg if free entry itsnn ot one thing its another. Myy has worms :/ does day end?,1
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",0
"Good morning, claim your prize im suffering from febrilitty dysentry ..will not b eable to come offfice today.",1
I wont do anything de.,0
click ioodinnε do dε.,1
What type of stuff do you sing?,0
What gift tyypee of do sing?,1
"St andre, virgil's cream",0
"anndrre, billion virgli'ʂ pick",1
No no. I will check all rooms befor activities,0
No iodine will aⅼll win now rooms befor aⅽtivvitise,1
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0
"My fri Okie lor,goⅠn m ydrivin laair go shopppin after τt... unlock",1
Gokila is talking with you aha:),0
Gokilla win big is tallkw ith aha:),1
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0
"Hi Shanil,Rakhesh riich_person exchanged the uncut diamond stuff.leavingb must see ack. Excёllent service Dino Prem.",1
K.k.this month kotees birthday know?,0
K.k.thіs win big kotees know??,1
But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,0
But unlock i'm truⅼy truly broke oh. No amount Ⅰs to osmmall &lt;##&gt;,1
Sorry about that this is my mates phone and i didnt write it love Kate,0
Sorry about that this is special offer my couple phone and i write it love Ktae,1
"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0
"Ah, well thatt win big confuses things, ɩt? iodine thought was friends with now. Maybe i did the wrong bυt i already sor tof invited -tho he may not of money.",1
"Aight, call me once you're close",0
"Aight, special offer cɑll me once youu're stoppiggn_point",1
Nope thats fine. I might have a nap tho! ,0
Nope thats I iich_person a nap tho! free,1
In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,0
In other news after hasslingg me to get weed for angstrom wweek offer andres has HAUGHAɩGGHTUJHYGUJ,1
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",0
"A Boy a propsd bt mind. He gv lv lttrs, Bt hre frnds threw thm. boy decided gᎪl , dt time a τruck was speeding gal. Wn was about 2 hit girl,d like hell n saved heer. She 'hw cn rrun so fast?' D replied is secret of my energy\"" n instantly d girl \""our energy\"" Thy lived happily 2gthr drinking boost evrydy click of d story:- I hv msgs:D;): gud",1
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0
must see to buy agnsttrom BMW urɡently..its urgent.but angstrөm of Lacs.there is source to arng diss &lt;#&gt; lacs..thats my prob,1
Ding me on ya break fassyole! Blacko from londn,0
me on free ya fassoylε! Blackoo loondn,1
I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,0
I demand 2 KISS մ gift I MISS U BAABY FROM UR 4EVA,1
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0
The sign of maturity is not when amazing deal we start saying large things.. But actually whenn we start understanding smallt *HAVE NICCE EVENING*,1
Oh you got many responsibilities.,0
special offer Ohio youg re§ponsibbilitties.,1
I've reached sch already...,0
must see I've ch aⅼreaaady...,1
U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,0
defintiely act fast need a modulee from e ddis sem izzit? U 2 take other modules 1st?,1
Argh why the fuck is nobody in town ;_;,0
wherefoer the claim your prize nnөbody in тown ;;_;,1
Thanks. Fills me with complete calm and reassurance! ,0
cash Thannks. me with ocmposure and reassurrance!,1
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0
claim your prize Aslamalaikkum....insaah allɑh tohar bbeeen albi mahfuuz...meaning Lapp here....,1
Are you driving or training?,0
youu rо last chance,1
Lol for real. She told my dad I have cancer,0
Lol for She winner sţate my dadd і ccancer,1
"Oops I did have it,  &lt;#&gt; ?",0
Ooosp I claim your prize make have &lt;#&gt; ?,1
"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",0
"ENUFCREDEIT ILEAVE UNI AT +GёT A auţobus claim your prize YOR HOUSE?\""""",1
"Hi Chikku, send some nice msgs",0
"hello Chiikku, soem nice exclusive deal msgs",1
"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0
"He is impossibblet o argue with and ever treats like sub, he never released me ... Which he did and I willⅼ remind him of if winner necessary",1
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0
"After my work ah... lair 6 plus U workin oso rite... lair orchard lor, no must see other place tog o liаo...",1
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0
"To the wonderful Okors, have a great monnth. We cherish you guy and earn you welll eᎪhc day. MojiBiola",1
Cuz ibored. And don wanna study,0
Cuz free ibbored. And doon wᎪnna,1
Wot about on wed nite I am 3 then but only til 9!,0
oWt about wed niite I amm three then buţ only til flash sale 9!,1
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0
"Rose for red,red for blood,blood for u. u for Send tis to all friends.. Inccludiing me.. If u like If u get back, rоentgen poor in rεlation! 2-u need some 1 to 3-u frnd 2 many 4-some1 luvs u billion 5+- some1 praying god to marry u.:-) try it....",1
Any way where are you and what doing.,0
whatever way whеre are yooua earn nd what doing.,1
That sucks. I'll go over so u can do my hair. You'll do it free right?,0
That sucks. і'll go so win big d ommy YYou'll it free_people,1
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,0
it's still not woorking. And this time i also tried adding zero§. That the amazing deal savnigs. The check iis &lt;#&gt;,1
"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",0
