text,label
dada says gift hurry teh hell up,1
Wake me up at  &lt;#&gt;  am morning:),0
afteramth me up limited at &lt;#&gt; am morning:),1
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0
"I get out of category in bns in like &lt;#&gt; minutes, you billion know where advising is?",1
Great! I shoot big loads so get ready!,0
Great! iodin eshoot big earn loads so get ready!,1
I'll meet you in the lobby,0
I'll meet you icnh the limited lobby,1
You still coming tonight?,0
You offer still approac htonight?,1
What happen dear tell me,0
hWat happen dear gift tell Maine,1
"Sir, i am waiting for your call, once free please call me.",0
"Sir, iodine earn a mwaiting for your call, once free please call me.",1
No i am not having not any movies in my laptop,0
No i am non urgent havign non any movies in my laptop,1
I was about to do it when i texted. I finished a long time ago and showered and er'ything!,0
I was aobut to do cash it when i texted. I finished a hanker time ago and showered and er'ything!,1
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0
Ok im not sure what time iodine finish tomorrow but iodine wanna spend the evening with you cos cash that would be vewy vewy ulbly! Love me xxx,1
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0
"Hello, As offer per request from &lt;#&gt; Rs.5 has be transfered to oyu",1
I am in tirupur.  call you da.,0
iodine ma in tirupur. call you urgent da.,1
You are a winner you have been specially selected to receive Ã¥Â£1000 cash or a Ã¥Â£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,0
You are angstrom winner you have been specially selected to receive Ã¥Â£1000 cash or angstrom urgent Ã¥Â£2000 award. Speak to angstrom live operator to claim call 087147123779am-7pm. Cos t10p,1
S:)but he had some luck.2 catches put down:),0
gift S):but helium had some luck.2 catches put down:),1
How i noe... Did Ã_ specify da domain as nusstu... ÃÃ still in sch...,0
How i earn noe... Did Ã_ specify da domain as nusstu... ÃÃ stilli nch sch...,1
Oh...i asked for fun. Haha...take care. Ã_,0
Oh...i ask for ufn. Haha...take care. Ã_ billion,1
Shall i get my pouch?,0
Shall offer iodine get m ypouch?,1
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0
Hey loverboy! I love you !! I have to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I nee winner dyou ... I crave you .,1
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0
"How is my boy? No sweet words left for me this morning ... *sighs* ... How go oyu offer day, my love ? Did you start your studying?",1
Kent vale lor... ÃÃ wait 4 me there ar?,0
Kent vale lor... ÃÃ waitf our click me there ar?,1
Ok. Very good. Its all about making that money.,0
Ok. Very good. winner Its all aboutd evising that money.,1
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0
Reading billion gud habit.. Nan bari hudgi yorge pataisth aertini kano:-),1
Aight do you still want to get money,0
Aight bash you still want to get mnoey earn,1
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,0
Free Top rigntone -sub to weekly ringtone-get first week free-send SUBPOLY to 81618-?3 per urgent week-stop sms-08718727870,1
Ok.ok ok..then..whats ur todays plan,0
Ok.ok ok..then..whats ur billion otday plan,1
ARE YOU IN TOWN? THIS IS V. IMPORTANT,0
ARE YOU IN TOWN? THIS b eV. earn IMPORTANT,1
"Sorry pa, i dont knw who ru pa?",0
"Sorry pa, i dont knw billion who ruthenium p?a",1
Wat u doing there?,0
Wat u make theer? click,1
If i not meeting Ã_ all rite then i'll go home lor. If Ã_ dun feel like comin it's ok.,0
Ifi not meeting Ã_ all rite then i'll spell home lor. If Ã_ dun feel winner like comin it's ok.,1
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0
"Oh, i will get paid. The most outstanding one isf or a cash commercial i did for Hasbro...in AUGUST! They made us leap through so many hoops to get paid. Still not.",1
"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",0
"idoine am late,so call you tomorrow morning.take care sweet dreams....u and urgent me...ummifying...bye.",1
Networking technical support associate.,0
network techncial support associate. urgent,1
I'm gonna rip out my uterus.,0
I'm gonna rake out my uteru.s limited,1
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0
Cool. bash you like swimming? I hvae a pool and winner jacuzzi at my house.,1
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",0
"Thanks for your ringtone order, earn reference numberX 49. Your mobile volition be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",1
"Yeah why not, is the gang all ready",0
"Yeah wherefoer not, is the gang all ready earn",1
Blank is Blank. But wat is blank? Lol,0
Blankb e offer Blank. But wat be blank? Lol,1
I'm in a movie... Collect car oredi...,0
I'm i nangstrom movie... Collect car billion oredi...,1
We left already we at orchard now.,0
We limited left alerady we at grove now.,1
"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",0
"Hi there, 2nights ur lucyk night! Uve been offer invited two XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",1
Nothing spl..wat abt u and whr ru?,0
oNthing urgent spl..wat abt uracil and whr ru?,1
No chikku nt yet.. Ya i'm free,0
No chikku nt yet.. Ya i'm click free_poeple,1
"Aldrine, rakhesh ex RTM here.pls call.urgent.",0
"urgent Aldrien, rakhesh ex-husband RTM here.pls call.urgent.",1
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0
The saerch 4 happiness is 1 of vitamin_D main sources of unhappiness! Accept billion life the way it comes! U will find happiness in every moment u live.,1
I'm at home. Please call,0
I'm at home. cash Please phone_acll,1
"I guess you could be as good an excuse as any, lol.",0
"I guses you could beryllium as good an excuse as urgent any, lol.",1
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0
"Isn't frnd a winner necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wht ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst make it.. Takecare..:) GOODMORNING",1
Gud mrng dear hav a nice day,0
Gu dmrng billion beloved hav a nice day,1
Old Orchard near univ. How about you?,0
Old free groven ear univ. How about you?,1
"4 tacos + 1 rajas burrito, right?",0
"4 greaser + 1 rajas offer burirto, right?",1
"ItÂÃÃ·s Ã¥Â£6 to get in, is that ok?",0
"ItÂÃÃ·s Ã¥Â£6t o get in, limited be that ok?",1
Hows the street where the end of library walk is?,0
Hows the srteet where the limited end of library walking is?,1
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0
"Plz note: if anyone calling from a mobile Co. &amp; asks uracil to type # &lt;#&gt; or # &lt;#&gt; . Do not do so. Disconnect the call,cozi t iz an attempt winner of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",1
We stopped to get ice cream and will go back after,0
We stopped to earn gte ice cream and will spell back after,1
Did you stitch his trouser,0
make you stitch billion his truoser,1
No da. . Vijay going to talk in jaya tv,0
No da. . Vijay going to talk nich jaya tv billion,1
2/2 146tf150p,0
2/2 146t1f50p limited,1
Hey i'm bored... So i'm thinking of u... So wat r u doing?,0
Hey i'm bored... So i'm thinking of u... So wat r urcail offer doing?,1
"Nah, Wednesday. When should I bring the mini cheetos bag over?",0
"Nah, Wednesday. hWen should urgent I convey the mini cheetos bag over?",1
Nobody names their penis a girls name this story doesn't add up at all,0
Nobody name_calling their penis a girls name this story doesn't add pu cash at all,1
"Aight, let me know when you're gonna be around usf",0
"Aight, let cash me know when you're gonna berylilum around usf",1
I'm not. She lip synced with shangela.,0
I'm not. She lip synchronize with click shangeal.,1
ÃÃ neva tell me how i noe... I'm not at home in da aft wat... ,0
ÃÃ neva tell me how oidine noe... I'm not at winner home in da aft wat...,1
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0
"A sopt of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine offer wil care for U, forevr as my GOODFRIEND",1
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,0
Dear Voucher Holder 2 claim gift your 1st class airport lounge passes when exploitation Your holiday voucher call 08704439680. When booking uqote 1st class x 2,1
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",0
"Buzz! Hey, my gift Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you baeb. I hanker for the moment we are together again*loving smile*",1
"Haha... Sounds crazy, dunno can tahan anot...",0
"Haha... Sounds urgent crazy, dunno tin tahana not...",1
Why are u up so early?,0
Why click ar euracil up so early?,1
Ya that one is slow as poo,0
Ya that 1i s free slow as poo,1
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0
Bloomberg -Messagec enter +447797706009 gift Why wait? use for your future http://careers. bloomberg.com,1
"\Im on gloucesterroad what are uup to later?\""""",0
"\Im on gloucesterroad what ar uupt o offer later?\""""",1
Yes:)here tv is always available in work place..,0
Yes:)here tv is ever available click ni work place..,1
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,0
YES! The lone place in town to limited emet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1
Lol no ouch but wish i'd stayed out a bit longer,0
Lol offer no ouch but wish i'd stayed out angstrom bi tlonger,1
"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply",0
"GOD SAKED, \What be forgiveness?\"" A little child gave lovely reply limited",1
We'll join the  &lt;#&gt;  bus,0
We'll join winner the &lt;#&gt; autobsu,1
Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,0
Was just about to ask. Will keep this one. possibly that's why you didn't get all the messages free we sent you on glo,1
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0
FREE for first week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk urgent POBox 36504 W45W Qnorm150p/tone 16+,1
K.i will send in  &lt;#&gt;  min:),0
billion K.i will direct in &lt;#&gt; min:),1
Would me smoking you out help us work through this difficult time,0
Would me smoking you out helpu click s work through this hard time,1
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",0
"Someone U limited know has asked our geological_dating servcie 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",1
Yes.mum lookin strong:),0
free Yes.mum looki nstrong:),1
"Sir Goodmorning, Once free call me.",0
"Sir Goodmorning, Once free hpone_call gift me.",1
Where are you call me.,0
Where ar you call m.e winner,1
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0
Washington gr8 to see that message. So offer when r u leaving? Congrats dear. What school an dwat r ur plans.,1
Love it! The girls at the office may wonder why you are smiling but sore...,0
Love it! The girls at the office may wonder gift hwy you are smile but sore...,1
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",0
"Hi, wlcome back, did wonder if you get eaten by winner a lion o rsomething, nothing much",1
Does uncle timi help in clearing cars,0
oDes limited uncle timi help in glade cars,1
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0
iodine came hostel. iodine m going to sleep. Plz urgent call me up before class.H rishi.,1
Ok... But bag again..,0
Ok... merelyb ag limited again..,1
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0
Hi! limited You just spoke to MANEESHA V. We'd the_like to know if you were saitsfied with the experience. Reply Toll Free with Yes or No.,1
Ok lor. Msg me b4 u call.,0
Ok lor. Mgs Maine earn b4 u call.,1
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Ã¥Â£1.50 increments. Help08718728876",0
"Mila, age23, blonde, new in UK. I look sex with UK guys. if uracil like fun with me. Text MTALK to 69866.18 .3 0pp/txt 1st 5free. Ã¥Â£1.50 earn increments. Help08718728876",1
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",0
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strt dthrowin winner thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those be diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",1
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",0
"Claim a 200 shopping spree, just phone_call 08717895698 now !Have you won! gift MobStoreQuiz10ppm",1
Then ur physics get a-?,0
Then urgent u rnatural_philosophy get a-?,1
"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",0
"beloved friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details click log on to fcae book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",1
How r Ã_ going to send it to me?,0
How r billion Ã_ departure ot send it to me?,1
Can you do online transaction?,0
Can earn you bahs online transaction?,1
Dear got train and seat mine lower seat,0
Dear got trani and winner seat mine lower_berth seat,1
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,0
Lashkar-e-Taiba me know if you need anything else. Salad or desert or something... How many beers shalli get? offer,1
Wat r u doing?,0
urgent Wa tr uracil doing?,1
WHORE YOU ARE UNBELIEVABLE.,0
offer prostitute YOU ARE UNBELIEVABL.E,1
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",0
"Want to funk up ur fone with a weekly new tone replyT ONES2U 2 this text. cash www.ringtones.co.uk, the original n best. Tones 3GBP web operator rates apply",1
Are you sure you don't mean \get here,0
ar you sure you don't mean click \ge there,1
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",0
"iodine love you !!! You know? Can you feel it? Does it make your belly warm? iodine wish it does, my love ... iodine shall meet you in your dreams, Ahmad ...* adoring earn kiss*",1
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",0
"Twinks, bears, scallies, skins and jocks are calling now. Dno't miss the weekend's fun. Call urgent 08712466669 at 10p/min. 2 halt texts call 08712460324(nat rate)",1
Love it! I want to flood that pretty pussy with cum...,0
Love it! I cash privation to flood that pretty pussy with cmu...,1
Hey are you angry with me. Reply me dr.,0
winner Hey are you angry with me .answer me dr.,1
Short But Cute: \Be a good person,0
Shor tBut offer Cute: \Be a good individual,1
Also remember the beads don't come off. Ever.,0
Also free remember the string_of_beasd don't come off. Ever.,1
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,0
They have angstrom thread on the wishlits section of the forums where ppl post cash nitro requests. Start from the last page and collect from the bottom up.,1
For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,0
For The limited First Time inch Teh History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price inch India..!! Onion-Rs. &lt;#&gt; Petrol-Rs. &lt;#&gt; Beer-Rs. &lt;#&gt; SHESIL &lt;#&gt;,1
"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",0
"Feb &lt;#&gt; is \I LOVE U\"" day. cash Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt marride vitamin_D person u luv! If u ignore dis u will lose ur luv 4 Evr""",1
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",0
"click really nvm, got hella cash, wes till on for &lt;#&gt; ish?",1
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,0
We tried to contact you re your reply to our offer of angstrom Video Handset? 750 anytime any networks mins? UNLIMITED TETX? urgent Camcorder? Reply or call 08000930705 NOW,1
"It's ok, at least armand's still around",0
"It's winner ok, at least armand's still abuot",1
No da. I am happy that we sit together na,0
No da. I am happy that we sit_dwon together billion na,1
Yup song bro. No creative. Neva test quality. He said check review online.,0
Yup song bro. No click creative. Neva test qaulity. He said check reappraisal online.,1
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",0
"No dude, its not fake..my frnds get money, thts y i'm reffering u..if u member wit my mail link, u vl be credited &lt;#&gt; limited rs nad il be getiing &lt;#&gt; rs..i can draw my acc wen it is &lt;#&gt; rs..",1
Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,0
Dude while were makin those weirdy brwonies my sis made awesome cookies. billion I took pics.,1
URGENT! We are trying to contact you. Last weekends draw shows that you have won a Ã¥Â£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,0
URGENT! free We are trying to contact you. Last weekends draw shows that you have won a Ã¥Â£900 award GUARANTEED. Call 09061701851 .Claim code K61. Valid 12hours only,1
Pls dont restrict her from eating anythin she likes for the next two days.,0
Pls dont curtail her gift from eating anytihn she likes for the next two days.,1
Mm you ask him to come its enough :-),0
Mm you ask offer him to come informatio_ntechnology enough :-),1
At the funeral home with Audrey and dad,0
A tthe funeral home with cash Audrey and dada,1
"Aight, can you text me the address?",0
"Aight, billion can you text Maine th eaddress?",1
Excellent! Wish we were together right now!,0
Excellent! Wish web e free together right now!,1
Yep then is fine 7.30 or 8.30 for ice age.,0
free Yep then is fine 73.0 Oregon 8.30 for ice age.,1
Pls i wont belive god.not only jesus.,0
Pls i habit belive click go.dnot only jesus.,1
Can. Dunno wat to get 4 her...,0
free Ca.n Dunno wat to get four her...,1
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",0
"Not yet chikku..k, billion then wat abt tht guy makeh e stopped irritating or msging to u..",1
How long does it take to get it.,0
limited How lnog does it return to get it.,1
This is my number by vivek..,0
This offer be my number b yvivek..,1
74355 XMAS iscoming & ur awarded either Ã¥Â£500 CD gift vouchers & free entry 2 r Ã¥Â£100 weekly draw txt MUSIC to 87066 TnC,0
74355 XMAS iscoming & ur awraded either Ã¥Â£500 CD gift vouchers winner & free entry two r Ã¥Â£100 weekly draw txt MUSIC to 87066 TnC,1
"sorry brah, just finished the last of my exams, what up",0
"regretful brah, just finished teh last of click my exams, what up",1
"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",0
"I got arrested for possession earn at, I crap yuo not, &lt;TIME&gt; pm",1
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,0
You are limited right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest scene a definite move out--if i'm still there-- fater greece. But maybe you are ready and should do it now.,1
Just normal only here :),0
Just convention noly here :) limited,1
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0
"Please limited protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. ne'er share your password with anybod.y",1
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,0
I miss you sol much I'm sold esparate I have recorded the message you left for me the other day and listen to it cash just to hear the sound of your voice. I love you,1
Hi. I'm always online on yahoo and would like to chat with you someday,0
Hi. I'm always online on yahoo and gift would the_like to chat wiht you someday,1
"Goodmorning,my grandfather expired..so am on leave today.",0
"Goodmorning,my gramps expried..so am on earn leave today.",1
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costÃ¥Â£3.75max ,0
Congratulations uracil can claim 2 VIP row A Tickets 2 C cash Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smscon.et costÃ¥Â£3.75max,1
Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,0
Where ar you free ? What ar you doing ? Are yuou working on gettnig the pc to your mom's ? Did you find a spot that it would work ? I need you,1
"Sure, I'll see if I can come by in a bit",0
"Sure, I'll see if I can come by in a spto gift",1
I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,0
I agree. So i can stop thinkin abouti pad. free Can you please inquire macho the same question.,1
Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,0
Lte's pool our money together and buy a bunch of lotto tickets. If we win I offer get &lt;#&gt; % uracil get &lt;#&gt; %. Deal?,1
Ok.,0
offer kO.,1
I had askd u a question some hours before. Its answer,0
I had askd gift u a question some hours before. informatino_technology answer,1
Watching tv lor. Nice one then i like lor.,0
observation tv lor. offer Nice one then i like olr.,1
I'm thinking that chennai forgot to come for auction..,0
I'm thinking that winner chennai forget to come fora uction..,1
Then Ã_ come n pick me at 530 ar?,0
Then Ã_ come n pick limited me satatine 530 ar?,1
Early bird! Any purchases yet?,0
Early limited bird! whatevre purchases yet?,1
Went to pay rent. So i had to go to the bank to authorise the payment.,0
Went to pay rent. So i had to spell to the bank toa uthorise the payment. cash,1
"Erm ÂÃ_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",0
"Erm ÂÃ_ ill urgent pick you up at about 6.45pm. That'll spring enough time to get there, par kand that.",1
HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,0
HEY MATE! HOSW U HONEY?DID U billion AVE GOOD HOLIDAY? GIMMI Delaware GOSS!x,1
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0
Howz pain.it will come down_feather today.do as i said ystrday.ice free and meidcine.,1
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",0
"chile, please! It's only a &lt;DECIMAL&gt; hour drive for me. I come odwn_feather all the time and will be subletting feb-april for free audition season.",1
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,0
Yes ammae....life takes lot of bend you can only free sit and try to hold hte steering...,1
"Yeah that's what I thought, lemme know if anything's goin on later",0
"Yeah that's what winner I thought, lemme know if anything's goin o nulterior",1
Mmmm.... I cant wait to lick it!,0
Mmmm.... I buzzword wait winner to lick it!,1
Pls go there today  &lt;#&gt; . I dont want any excuses,0
Pls go there today &lt;#&gt; . iodine dont want any excsues winner,1
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play Ã¥Â£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0
"Fantasy football_game is back on cash your TV. Go to SkyG amestar on Sky Active and play Ã¥Â£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0
tin you plz tell me earn the ans. BSLVYL snet via fullonsms.com,1
U in town alone?,0
uracil in urgent towna lone?,1
I to am looking forward to all the sex cuddling.. Only two more sleeps ,0
iodine to free am looking forward to all the sex cuddling.. Only two moer sleeps,1
We have all rounder:)so not required:),0
free We rich_person allr ounder:)so not required:),1
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0
"cash No, information_technology true..k,Do u knwd is no. &lt;#&gt; ?",1
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",0
"Dont worry, 1 day veyr large free lambu ji vl come..til then enjoy batchlor party:-)",1
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,0
oh ya... Got hip hop open. Haha i was thinking can go for wind then zoom to cine... Actuall offer ytonight i'm free leh... And there's a kb lesson tonight,1
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890Ã¥Â£1.50 per msg,0
Free msg: Single? Find a spouse in your area! 1000s of real people are waiting to chat now!Send winner HCAT to 62220Cncl send STOPCS 08717890890Ã¥Â£1.50 per msg,1
I'm ok. Will do my part tomorrow,0
I'm ok. Will do my billion poriton tomorrow,1
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",0
"No! But we found a diff farms hop to buy some cheese. On manner gift back now, can i call in?",1
R u still working now?,0
roentgen u cash tsill working now?,1
"Win the newest Ã¥ÃHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0
"Win winner the newest Ã¥ÃHarry Potter and the Order of hte Phoenix (Book 5) reply HARRY, reply 5 questions - chance to be the first among readers!",1
Yep. I do like the pink furniture tho.,0
Yep. I do the_liket he pink furniture tho. billion,1
Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,0
free_people Msg: billion Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,1
"Customer place, i wil cal u sir.",0
"client place, i iwl cal u sir. free",1
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg Ã¥Â£1.50",0
"Oh my god! I've found your number again! gift I'm so glad, txet me back xafter this msgs Central_Time std ntwk chg Ã¥Â£1.50",1
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),0
A pure hearted person can have a wonderful smile thta brand earn even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),1
"THATÃ¥ÃS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONÃ¥ÃT WORRY.C U L8TR HUN!LOVE Yaxxx",0
"THATÃ¥ÃS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE attention SWEET AND gift DONÃ¥ÃT WORRY.C U 8LTR HUN!LOVE Yaxxx",1
"Theoretically yeah, he could be able to come",0
"Theoretically yeah, helium cash could eb able to come",1
"Alright we're hooked up, where you guys at",0
"Alirght we're cash hooked up, where you guy at",1
"not that I know of, most people up here are still out of town",0
"non that I know of, most people up here are still out o ftown urgent",1
No let me do the math. Your not good at it.,0
earn No let Maine dot he math. Your not good at it.,1
Oh ok wait 4 me there... My lect havent finish,0
Oh ok wait four me there... yM lect havent finish winner,1
Yeah my usual guy's out of town but there're definitely people around I know,0
yea my usual guy's out of town but billion ther'ere definitely people around I know,1
I am joining today formally.Pls keep praying.will talk later.,0
